JoinField,JoinFieldAlt,estimated_turnout,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh
COOK:8000011,COOK:Maine Precinct 11,95,0.1348,0.20264694952821258,19,0.66162,0.2871958970729973,27,0.19358,0.2189562537384694,21,0.00452,0.09174306295324032,9,0.00128,0.06364949384797945,6,0.00412,0.08955355649322402,9,8e-05,0.018766003617602514,2
COOK:8000015,COOK:Maine Precinct 15,188,0.134,0.20176468422510524,38,0.6614,0.28746864173221487,54,0.194,0.21889837071158375,41,0.00422,0.09107735895173659,17,0.0015,0.06368046577717243,12,0.00464,0.09030052050800474,17,0.00024,0.01981900169333632,4
COOK:8000032,COOK:Maine Precinct 32,208,0.13208,0.2019779273524417,42,0.66018,0.287517219063435,60,0.19696,0.2187802289106031,46,0.0042,0.0915046570986267,19,0.00158,0.06436638371785458,13,0.00484,0.08973776731145959,19,0.00016,0.01869918357434841,4
COOK:8000040,COOK:Maine Precinct 40,173,0.05484,0.16877660185170776,29,0.6823,0.2949670414340841,51,0.25344,0.23693942187962075,41,0.00546,0.10584896840860746,18,0.0013,0.06944101167421385,12,0.00248,0.07606924540603821,13,0.00018,0.022345167551484846,4
COOK:8000051,COOK:Maine Precinct 51,167,0.05888,0.18275295050783627,31,0.83512,0.32224768268955906,54,0.0995,0.20510763971443643,34,0.00336,0.09574140413297083,16,0.00066,0.06186334755241604,10,0.00232,0.08278568027577418,14,0.00016,0.021166573815226603,4
COOK:8000073,COOK:Maine Precinct 73,156,0.1533,0.21220323697152121,33,0.69504,0.29593688443866395,46,0.14378,0.2095926002689566,33,0.00402,0.09095688977000399,14,0.00104,0.05761426954789926,9,0.00268,0.08526506404322828,13,0.00014,0.019060994487493252,3
COOK:8200003,COOK:Niles Precinct 3,376,0.1323,0.20209884074872025,76,0.66244,0.2868921195641183,108,0.19514,0.2187535444700136,82,0.00432,0.09120009162598032,34,0.0013,0.06340172455464425,24,0.00428,0.0895692370653745,34,0.00022,0.01927396958150593,7
COOK:8200030,COOK:Niles Precinct 30,149,0.05998,0.18336201351931694,27,0.83462,0.32158206507992554,48,0.09914,0.2045160207145168,30,0.0031,0.09602194503953233,14,0.0008,0.06259191616699472,9,0.00218,0.08289998801904506,12,0.00018,0.02172000187468863,3
COOK:8200032,COOK:Niles Precinct 32,139,0.06034,0.18621723418207892,26,0.84492,0.32459486534560883,45,0.08884,0.20204052431950026,28,0.00272,0.095487817345499,13,0.00102,0.05982019466301243,8,0.0021,0.0821149795895022,11,6e-05,0.021547067818762748,3
COOK:8200038,COOK:Niles Precinct 38,416,0.06054,0.18858394229737668,78,0.85106,0.32573419957816907,136,0.08302,0.20030975400148912,83,0.00288,0.09516838702212209,40,0.0008,0.05911353604681184,25,0.00164,0.08092096135247125,34,6e-05,0.02024303655203282,8
COOK:8200046,COOK:Niles Precinct 46,279,0.05842,0.18340707276011345,51,0.83696,0.3219590797537275,90,0.09798,0.20471282366294935,57,0.00326,0.09582435480148441,27,0.0007,0.06135876821709044,17,0.00252,0.08352486221511737,23,0.00016,0.02159330970267772,6
COOK:8200050,COOK:Niles Precinct 50,268,0.05914,0.18355731373620018,49,0.83614,0.3218568659265854,86,0.0991,0.20474857341783526,55,0.00284,0.09559663922295403,26,0.00062,0.06210502652287334,17,0.00204,0.08311884245681983,22,0.00012,0.021329695089851716,6
COOK:8200052,COOK:Niles Precinct 52,152,0.05794,0.18322257844927609,28,0.8395,0.3219843443027498,49,0.09644,0.20473411822954707,31,0.00314,0.09581313753419758,15,0.00076,0.0614312988076896,9,0.0021,0.08362334455127927,13,0.00012,0.02137142579753961,3
COOK:8200060,COOK:Niles Precinct 60,339,0.06196,0.18721874580297182,63,0.84488,0.32509679785646306,110,0.08708,0.2015114990448746,68,0.00324,0.09542790351650647,32,0.00062,0.05971818467356516,20,0.00216,0.08153839648916375,28,6e-05,0.02133938548991161,7
CITY OF CHICAGO:WARD 40 PRECINCT 15,CITY OF CHICAGO:Ward 40 Precinct 15,489,0.04114,0.16049987006205213,78,0.54364,0.2811315509294456,137,0.40672,0.2635365325725688,129,0.00624,0.11202218903342337,55,0.00094,0.07167871414931498,35,0.00122,0.05974715343294387,29,0.0001,0.02270020933568148,11
CITY OF CHICAGO:WARD 40 PRECINCT 16,CITY OF CHICAGO:Ward 40 Precinct 16,447,0.04556,0.1624357918391956,73,0.56886,0.28361752342700985,127,0.37678,0.25940246974085307,116,0.0064,0.11078160930920627,50,0.001,0.07055625156025234,32,0.00134,0.06182694696517995,28,6e-05,0.023027112791779058,10
CITY OF CHICAGO:WARD 40 PRECINCT 19,CITY OF CHICAGO:Ward 40 Precinct 19,490,0.0418,0.16050988382268194,79,0.5346,0.28079301856181793,138,0.41426,0.2652709766813743,130,0.00674,0.11225871414444491,55,0.00118,0.07080717239034837,35,0.00128,0.05808579387496418,28,0.00014,0.022647870820880257,11
CITY OF CHICAGO:WARD 40 PRECINCT 20,CITY OF CHICAGO:Ward 40 Precinct 20,773,0.03958,0.15996149018456918,124,0.52858,0.2800280032341338,216,0.42318,0.26698331927642505,206,0.00608,0.11311417637491601,87,0.00152,0.07118917776355935,55,0.001,0.057223852290899394,44,6e-05,0.022769392000940244,18
CITY OF CHICAGO:WARD 41 PRECINCT 28,CITY OF CHICAGO:Ward 41 Precinct 28,469,0.12016,0.19647586175454923,92,0.58476,0.27833039278530725,131,0.28578,0.23727700294954676,111,0.0047,0.09594869088560479,45,0.00142,0.06504911301798175,31,0.00296,0.07835661169255495,37,0.00022,0.02064926422161994,10
CITY OF CHICAGO:WARD 41 PRECINCT 29,CITY OF CHICAGO:Ward 41 Precinct 29,575,0.13468,0.20180491548733154,116,0.66144,0.2870150786720217,165,0.19374,0.218562889191687,126,0.0041,0.09113291831213058,52,0.00134,0.06348295470160223,37,0.0045,0.08992471711890081,52,0.0002,0.01939872775683172,11
CITY OF CHICAGO:WARD 41 PRECINCT 30,CITY OF CHICAGO:Ward 41 Precinct 30,352,0.13658,0.2019591639808021,71,0.6621,0.2874306705453027,101,0.19118,0.21849345563688366,77,0.0043,0.09211643026957422,32,0.00146,0.06321020887137552,22,0.0042,0.09018192402209976,32,0.00018,0.018963599913648797,7
CITY OF CHICAGO:WARD 41 PRECINCT 31,CITY OF CHICAGO:Ward 41 Precinct 31,348,0.13394,0.20168192987350725,70,0.6615,0.28730767390624024,100,0.19406,0.21861980638277723,76,0.00474,0.09179401015455292,32,0.00118,0.06369056276003851,22,0.0045,0.08972475030403604,31,8e-05,0.019619734989466814,7
CITY OF CHICAGO:WARD 46 PRECINCT 06,CITY OF CHICAGO:Ward 46 Precinct 06,628,0.03948,0.16004379023101623,101,0.52806,0.28006192827426163,176,0.4245,0.26752612024508626,168,0.00598,0.113039602031693,71,0.00092,0.07097355136341332,45,0.00098,0.057711421950550124,36,8e-05,0.023077240615098544,14
CITY OF CHICAGO:WARD 46 PRECINCT 07,CITY OF CHICAGO:Ward 46 Precinct 07,291,0.04022,0.1605513930468318,47,0.53174,0.2797073226494119,81,0.41864,0.26610683281836467,77,0.00702,0.11306839272841575,33,0.00118,0.07161675980473917,21,0.001,0.05726642257878381,17,0.0002,0.023018186417164008,7
CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:Ward 46 Precinct 08,378,0.05262,0.1749171181514908,66,0.73282,0.30689268819687276,116,0.20806,0.2347881377940623,89,0.00464,0.10344979109346236,39,0.00064,0.06446989917490223,24,0.00108,0.06406042053461039,24,0.00014,0.023183037502478285,9
CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:Ward 46 Precinct 10,834,0.03982,0.16019357356550967,134,0.52574,0.2797151797676742,233,0.42586,0.2667997320184676,223,0.0064,0.11328591666324617,94,0.00124,0.07091204999459813,59,0.00092,0.05760598539441078,48,2e-05,0.023273452008418176,19
CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:Ward 46 Precinct 12,794,0.0398,0.16025251837462137,127,0.52798,0.2804591173662083,223,0.42292,0.26663845702409794,212,0.00666,0.11288642692999745,90,0.00136,0.0716078798896477,57,0.00122,0.056457041374161354,45,6e-05,0.023005773035395426,18
CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:Ward 46 Precinct 15,577,0.05542,0.1776962136542436,103,0.76652,0.3117122854437777,180,0.17122,0.22639878889913695,131,0.0044,0.10093250028321407,58,0.00072,0.06351699576734873,37,0.00156,0.07046370771961089,41,0.00016,0.022192284506734935,13
CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:Ward 46 Precinct 17,531,0.0402,0.16061824369130961,85,0.54146,0.2815363919385872,149,0.40944,0.26446163868810413,140,0.0065,0.11254657128567665,60,0.00124,0.07060695453769011,37,0.001,0.059017473487074756,31,0.00016,0.023354503499799145,12
CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:Ward 46 Precinct 18,548,0.03966,0.15977328605783514,88,0.52782,0.28002793723700076,153,0.4238,0.266342814491741,146,0.0066,0.11341836887127264,62,0.00106,0.07099128072058217,39,0.00096,0.05755979108365841,32,0.0001,0.023328032181016707,13
CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:Ward 46 Precinct 21,336,0.05212,0.16866201585444407,57,0.6802,0.29513952871078514,99,0.25786,0.23753521599301874,80,0.0059,0.10605987885950995,36,0.00164,0.06822764632363904,23,0.00214,0.07602131180063018,26,0.00014,0.021421249722099037,7
CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:Ward 47 Precinct 02,435,0.0407,0.15993544850013253,70,0.52434,0.27945400843737256,122,0.42538,0.26710330470265886,116,0.00658,0.11262180150210059,49,0.00168,0.07118357436584372,31,0.00114,0.05751321636366849,25,0.00018,0.022985666956715417,10
CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:Ward 47 Precinct 05,679,0.03906,0.1602255398072387,109,0.52882,0.27988581615725516,190,0.42342,0.2665774602800407,181,0.00626,0.1131186585873454,77,0.00116,0.07095038881010933,48,0.00112,0.05775804576949211,39,0.00016,0.0227789149126926,15
CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:Ward 47 Precinct 06,490,0.04224,0.16015312649271174,78,0.53298,0.28087162137772814,138,0.4157,0.2656403181895578,130,0.00662,0.11265178340703601,55,0.00112,0.0711479136425188,35,0.0012,0.05815532424240486,28,0.00014,0.022931776645825484,11
CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:Ward 48 Precinct 02,206,0.0398,0.1596567713597824,33,0.52348,0.27942944607993914,58,0.42844,0.26698759802540656,55,0.0062,0.11275777188438141,23,0.00114,0.0715513693278432,15,0.00086,0.05787910567889654,12,8e-05,0.023489058816196277,5
CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:Ward 48 Precinct 03,322,0.04148,0.1598691824983251,51,0.52538,0.2794574489772822,90,0.42378,0.2670276835088864,86,0.00626,0.11288389952617159,36,0.00144,0.07115279056225095,23,0.00144,0.05735890483696843,18,0.00022,0.023312811413680724,8
CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:Ward 48 Precinct 04,355,0.05148,0.16799686836816632,60,0.68398,0.2952133986536848,105,0.25446,0.23758676132242745,84,0.00612,0.10565084209373389,38,0.00142,0.06942033033852676,25,0.00246,0.07606311972132954,27,8e-05,0.02117301649433957,8
CITY OF CHICAGO:WARD 48 PRECINCT 05,CITY OF CHICAGO:Ward 48 Precinct 05,225,0.05476,0.17075916836334354,38,0.69604,0.29693731356769376,67,0.23974,0.2353832909837923,53,0.00584,0.10566419164429734,24,0.00118,0.06771399610524817,15,0.00234,0.07490439006784151,17,0.0001,0.02160491034733492,5
CITY OF CHICAGO:WARD 48 PRECINCT 06,CITY OF CHICAGO:Ward 48 Precinct 06,552,0.04176,0.1605263198652467,89,0.5346,0.28068539446528207,155,0.41482,0.26535647287324293,146,0.00668,0.11258403166904102,62,0.0009,0.07119366442248933,39,0.00116,0.057852512399939826,32,8e-05,0.023122492687354747,13
CITY OF CHICAGO:WARD 48 PRECINCT 09,CITY OF CHICAGO:Ward 48 Precinct 09,154,0.05972,0.1839250710332715,28,0.83578,0.32246198010478055,50,0.09856,0.20494699107896827,32,0.00314,0.09570524499866438,15,0.0009,0.06124318508609315,9,0.00186,0.0822436104607336,13,4e-05,0.02147576123561319,3
CITY OF CHICAGO:WARD 48 PRECINCT 10,CITY OF CHICAGO:Ward 48 Precinct 10,519,0.0455,0.16315538298621646,85,0.5782,0.2844410065543185,148,0.36766,0.25758405151810604,134,0.00616,0.11026298374106192,57,0.00114,0.06987759421060391,36,0.00104,0.0637112206236286,33,0.0003,0.02288582723109767,12
CITY OF CHICAGO:WARD 48 PRECINCT 11,CITY OF CHICAGO:Ward 48 Precinct 11,398,0.04562,0.16363484697414105,65,0.5875,0.2855075968619166,114,0.35756,0.25626008866001915,102,0.00644,0.11062194415509699,44,0.0012,0.07038942625807398,28,0.00158,0.06408423758084389,26,0.0001,0.022789360587756966,9
CITY OF CHICAGO:WARD 48 PRECINCT 15,CITY OF CHICAGO:Ward 48 Precinct 15,276,0.04212,0.16015239263991612,44,0.528,0.2798135834630324,77,0.421,0.26652784399664364,74,0.00612,0.1124978653471253,31,0.0015,0.07126964759776838,20,0.00114,0.056707233992161085,16,0.00012,0.02291146270254367,6
CITY OF CHICAGO:WARD 48 PRECINCT 17,CITY OF CHICAGO:Ward 48 Precinct 17,171,0.05846,0.18347227228709873,31,0.83562,0.32243879292593625,55,0.09952,0.2046477779869628,35,0.00344,0.09561319628022188,16,0.00074,0.0617891156564053,11,0.00216,0.08348873380922436,14,6e-05,0.021535359503031606,4
CITY OF CHICAGO:WARD 48 PRECINCT 19,CITY OF CHICAGO:Ward 48 Precinct 19,342,0.04466,0.16291867390191578,56,0.57604,0.28413141363236927,97,0.37026,0.25776671460697187,88,0.0063,0.1114793161228042,38,0.00112,0.0702426430885858,24,0.00142,0.06308003711944765,22,0.0002,0.02238356371883082,8
CITY OF CHICAGO:WARD 48 PRECINCT 20,CITY OF CHICAGO:Ward 48 Precinct 20,208,0.05314,0.16867393176272935,35,0.68132,0.2951575316969491,61,0.25512,0.23753072517647628,49,0.00578,0.10584937891047758,22,0.00146,0.06867982546827633,14,0.00302,0.07610113469815519,16,0.00016,0.02151427261786528,4
CITY OF CHICAGO:WARD 48 PRECINCT 23,CITY OF CHICAGO:Ward 48 Precinct 23,357,0.06066,0.18601992460174765,66,0.83994,0.32374965656748805,116,0.09304,0.2022908053036756,72,0.00332,0.09572296865158098,34,0.00092,0.06024393265880028,22,0.00198,0.0818693097381259,29,0.00014,0.021240142709532096,8
CITY OF CHICAGO:WARD 48 PRECINCT 24,CITY OF CHICAGO:Ward 48 Precinct 24,587,0.05862,0.1833106735950199,108,0.83672,0.3223011199959169,189,0.09754,0.20485193860273992,120,0.00376,0.09562024498421592,56,0.00092,0.06129760283978854,36,0.0023,0.08367470190322507,49,0.00014,0.021420879212177116,13
CITY OF CHICAGO:WARD 48 PRECINCT 26,CITY OF CHICAGO:Ward 48 Precinct 26,258,0.05292,0.16833051961472173,43,0.68188,0.29462261885290636,76,0.25482,0.2373595309273503,61,0.00622,0.10584867324664772,27,0.00138,0.06956486501805878,18,0.00256,0.0766169551944916,20,0.00022,0.021181303247835778,5
CITY OF CHICAGO:WARD 48 PRECINCT 27,CITY OF CHICAGO:Ward 48 Precinct 27,434,0.0401,0.15971279814638686,69,0.52956,0.2801769754273351,122,0.4225,0.2667189792756488,116,0.00576,0.11304269969066966,49,0.00074,0.0711362910810303,31,0.00122,0.05713325026965042,25,0.00012,0.023390294802486555,10
CITY OF CHICAGO:WARD 48 PRECINCT 29,CITY OF CHICAGO:Ward 48 Precinct 29,250,0.05806,0.17304408036243837,43,0.70116,0.29735924465212826,74,0.23104,0.23324386076708747,58,0.00618,0.10622244002352817,27,0.00134,0.06653654514784582,17,0.00204,0.07466599940213778,19,0.00018,0.021510697248122924,5
CITY OF CHICAGO:WARD 49 PRECINCT 01,CITY OF CHICAGO:Ward 49 Precinct 01,551,0.05186,0.16889537506373112,93,0.68326,0.29481592704088566,162,0.2543,0.23776458697529207,131,0.00626,0.10578760832405637,58,0.00148,0.06905282462269197,38,0.00272,0.076118298812756,42,0.00012,0.021695146582184667,12
CITY OF CHICAGO:WARD 49 PRECINCT 04,CITY OF CHICAGO:Ward 49 Precinct 04,674,0.04028,0.1605711376268155,108,0.52336,0.2799599670906116,189,0.42702,0.26716598413719655,180,0.00676,0.1126371365710784,76,0.00118,0.07070246475718542,48,0.00122,0.0576259003652098,39,0.00018,0.02315707850537934,16
CITY OF CHICAGO:WARD 49 PRECINCT 05,CITY OF CHICAGO:Ward 49 Precinct 05,498,0.0411,0.15993745592276332,80,0.52862,0.2804532762377362,140,0.42122,0.26709430697742653,133,0.00638,0.11282813143924503,56,0.00136,0.07121564049901533,35,0.00124,0.05789656093933378,29,8e-05,0.02283520273602697,11
CITY OF CHICAGO:WARD 49 PRECINCT 06,CITY OF CHICAGO:Ward 49 Precinct 06,199,0.04118,0.16001474453894868,32,0.52542,0.27958308097404955,56,0.4249,0.26673104854764823,53,0.00632,0.11273687552531628,22,0.0009,0.07092057450002777,14,0.00124,0.057342496156271905,11,4e-05,0.023401740746555807,5
CITY OF CHICAGO:WARD 49 PRECINCT 16,CITY OF CHICAGO:Ward 49 Precinct 16,606,0.04462,0.16276930877303197,99,0.57456,0.28394763378756593,172,0.37168,0.25813291970625474,156,0.00646,0.11095107200855922,67,0.00114,0.07115855888301875,43,0.00146,0.06234674303247058,38,8e-05,0.02274940454593806,14
CITY OF CHICAGO:WARD 49 PRECINCT 17,CITY OF CHICAGO:Ward 49 Precinct 17,708,0.04262,0.1611852892253539,114,0.55556,0.28220692495527144,200,0.39316,0.2623132949803104,186,0.00614,0.11110736309157133,79,0.0011,0.07089245430331598,50,0.00132,0.06021578037779072,43,0.0001,0.022908499061179498,16
CITY OF CHICAGO:WARD 50 PRECINCT 05,CITY OF CHICAGO:Ward 50 Precinct 05,496,0.05746,0.1832235912036065,91,0.83554,0.32199500925474583,160,0.09974,0.20469889783164702,102,0.00342,0.09613678945280173,48,0.00096,0.06105005533018898,30,0.00272,0.0833257321483564,41,0.00016,0.02156444319084718,11
CITY OF CHICAGO:WARD 50 PRECINCT 06,CITY OF CHICAGO:Ward 50 Precinct 06,233,0.05908,0.18370830847475894,43,0.83402,0.3219094091150081,75,0.1011,0.20492556348430294,48,0.00302,0.0960324895925984,22,0.0008,0.06108651291716181,14,0.00186,0.08293441290372165,19,0.00012,0.021147017585730624,5
CITY OF CHICAGO:WARD 50 PRECINCT 10,CITY OF CHICAGO:Ward 50 Precinct 10,252,0.1355,0.20172621861911144,51,0.66042,0.28689370806637104,72,0.19396,0.21884892423995983,55,0.00434,0.09160190814304853,23,0.00138,0.06381963731536336,16,0.00424,0.08955436906079703,23,0.00016,0.01952457795375921,5
CITY OF CHICAGO:WARD 50 PRECINCT 22,CITY OF CHICAGO:Ward 50 Precinct 22,289,0.13288,0.20146817137915607,58,0.66248,0.2871689132033034,83,0.19438,0.21848875373996213,63,0.00446,0.09148619610501822,26,0.00138,0.06334490282791722,18,0.00426,0.08987689680688246,26,0.00016,0.01929292216284217,6
COOK:7501001,COOK:Evanston Ward 1 Precinct 1,255,0.05056,0.16429405643118733,42,0.42844,0.2637519202795692,67,0.51074,0.2742027409669346,70,0.00734,0.1151009941211107,29,0.00136,0.0724277781230621,18,0.00148,0.058867464033936306,15,8e-05,0.02352709302178206,6
COOK:7501002,COOK:Evanston Ward 1 Precinct 2,308,0.05122,0.1645802992132345,51,0.4259,0.2635183390064384,81,0.5121,0.2741445556089305,84,0.0078,0.11510242672500454,35,0.00138,0.0728741665333639,22,0.00136,0.058783396137752165,18,0.00024,0.023452313551548185,7
COOK:7501003,COOK:Evanston Ward 1 Precinct 3,316,0.05604,0.1665774029890319,53,0.46906,0.26705558988781636,84,0.46418,0.2662379903032582,84,0.00714,0.11337215302689543,36,0.00168,0.07218566627542974,23,0.0018,0.0639728389314898,20,0.0001,0.02324694322065687,7
COOK:7501004,COOK:Evanston Ward 1 Precinct 4,517,0.07346,0.17381377431079803,90,0.57932,0.2766917275078368,143,0.335,0.24509320791921557,127,0.00722,0.10823097023746478,56,0.0017,0.07074543165385315,37,0.00314,0.07802499132186971,40,0.00016,0.021473007179662083,11
COOK:7502001,COOK:Evanston Ward 2 Precinct 1,685,0.05632,0.16649352979556858,114,0.465,0.26677061128412666,183,0.46768,0.26664044772626516,183,0.00752,0.11363205609570302,78,0.00158,0.0717119894730575,49,0.00166,0.06299599214822255,43,0.00024,0.02358266152084027,16
COOK:7502002,COOK:Evanston Ward 2 Precinct 2,254,0.0744,0.1736589773204985,44,0.57974,0.2767261329564029,70,0.33286,0.24527804622141366,62,0.00776,0.10753200474681662,27,0.00214,0.07014395493956524,18,0.00298,0.07821602269793226,20,0.00012,0.021739952856404714,6
COOK:7502003,COOK:Evanston Ward 2 Precinct 3,329,0.07148,0.17324543762665923,57,0.58016,0.27626772248617293,91,0.33564,0.24478026686083973,81,0.00756,0.10852189735704097,36,0.00214,0.07024862767759504,23,0.00292,0.07792728829650225,26,0.0001,0.021831841351463606,7
COOK:7502004,COOK:Evanston Ward 2 Precinct 4,490,0.07318,0.17368550105407018,85,0.5768,0.27714967776788074,136,0.33746,0.24496317946385632,120,0.00792,0.10815659289170533,53,0.00146,0.07012698399353046,34,0.003,0.07826891733138282,38,0.00018,0.022368406226561256,11
COOK:7502005,COOK:Evanston Ward 2 Precinct 5,163,0.0706,0.17309002223791634,28,0.57934,0.2776948962547008,45,0.33682,0.24520948520431238,40,0.00786,0.10795541946487777,18,0.00156,0.06957843337858292,11,0.00366,0.07804557291866232,13,0.00016,0.022096422992650036,4
COOK:7503001,COOK:Evanston Ward 3 Precinct 1,381,0.06178,0.16853801669613314,64,0.49172,0.2687549575551148,102,0.43518,0.26116989981506844,100,0.00762,0.11200509901554201,43,0.0016,0.07136534079105614,27,0.00196,0.0670810648328814,26,0.00014,0.022714422172046535,9
COOK:7503002,COOK:Evanston Ward 3 Precinct 2,450,0.05822,0.16882453696857952,76,0.49528,0.26937637964075234,121,0.43598,0.26143928617397105,118,0.00704,0.11239091366921845,51,0.00156,0.07105068187913721,32,0.0018,0.06667279405536299,30,0.00012,0.022920125638627775,10
COOK:7503003,COOK:Evanston Ward 3 Precinct 3,494,0.0575,0.16739088483155076,83,0.48394,0.26831695795455396,133,0.44776,0.2635432351070524,130,0.00756,0.11308861197405286,56,0.00116,0.07215936840100981,36,0.00202,0.06570556212631828,32,6e-05,0.023530594759781143,12
COOK:7503004,COOK:Evanston Ward 3 Precinct 4,561,0.07266,0.17368780482546323,97,0.57362,0.27585381373778567,155,0.34124,0.24488270432481213,137,0.00762,0.10842666540331859,61,0.0014,0.07019627405359287,39,0.00332,0.07830316523813412,44,0.00014,0.02192166840272587,12
COOK:7503005,COOK:Evanston Ward 3 Precinct 5,399,0.05844,0.1676868686964072,67,0.48666,0.2686576932808157,107,0.4432,0.26304565168383554,105,0.00786,0.11277065378002753,45,0.00174,0.07163368986227385,29,0.00202,0.06575763490375508,26,8e-05,0.02304316960913266,9
COOK:7504001,COOK:Evanston Ward 4 Precinct 1,208,0.05788,0.16862570153901263,35,0.48872,0.26874062531331677,56,0.4425,0.2626110442710024,55,0.00774,0.11217836230722193,23,0.00104,0.07129888714954022,15,0.00184,0.0663866769042809,14,0.00028,0.02348425506276903,5
COOK:7504002,COOK:Evanston Ward 4 Precinct 2,267,0.07342,0.17405686046728164,46,0.57864,0.27683051842724066,74,0.33474,0.24491999096959954,65,0.00756,0.10829469414054543,29,0.00164,0.06995064458936195,19,0.00386,0.07805251168243427,21,0.00014,0.021127277546246534,6
COOK:7504003,COOK:Evanston Ward 4 Precinct 3,235,0.04848,0.16442427599735565,39,0.42602,0.26373538963430143,62,0.51528,0.27393526400406165,64,0.00744,0.11454730850319247,27,0.0014,0.0729112482917291,17,0.00114,0.0591314935517248,14,0.00024,0.023478985861636124,6
COOK:7504004,COOK:Evanston Ward 4 Precinct 4,561,0.07188,0.17377487238656197,97,0.5794,0.2767367498820066,155,0.33536,0.24456642576134174,137,0.00868,0.10821283283442457,61,0.00152,0.07034561534846168,39,0.00298,0.07809176394412749,44,0.00018,0.022046081680890325,12
COOK:7504005,COOK:Evanston Ward 4 Precinct 5,160,0.07252,0.17383427122609735,28,0.5809,0.276985508616021,44,0.33368,0.24489741903499193,39,0.00724,0.10827534277399206,17,0.00176,0.069669424767305,11,0.00378,0.07764311646427863,12,0.00012,0.021763823282575676,3
COOK:7504006,COOK:Evanston Ward 4 Precinct 6,431,0.05034,0.16439808091209923,71,0.42558,0.2636050647019406,114,0.51368,0.2744671366011565,118,0.00776,0.1151583740667426,50,0.00116,0.07275577614819928,31,0.00134,0.05833350670529312,25,0.00014,0.02351307767884852,10
COOK:7504007,COOK:Evanston Ward 4 Precinct 7,186,0.0705,0.1740613887773088,32,0.57862,0.27650131733937844,51,0.33806,0.2453603089905179,46,0.00772,0.10847392990848076,20,0.0015,0.07040130187906106,13,0.00356,0.07864177472100153,15,4e-05,0.021462325876707326,4
COOK:7505001,COOK:Evanston Ward 5 Precinct 1,406,0.05642,0.1663164329125517,68,0.4581,0.26606355018028227,108,0.47442,0.2679391316098976,109,0.00766,0.11408716123069236,46,0.0014,0.07178286490825886,29,0.00182,0.062150231631071085,25,0.00018,0.022784633079483904,9
COOK:7505002,COOK:Evanston Ward 5 Precinct 2,463,0.05004,0.16434208247094811,76,0.42544,0.26354903728533147,122,0.51456,0.2745229505924861,127,0.00744,0.11530835573215172,53,0.00122,0.07181880616769223,33,0.00116,0.0588598342651693,27,0.00014,0.023223856064639975,11
COOK:7505003,COOK:Evanston Ward 5 Precinct 3,396,0.05982,0.16800850331589123,67,0.49354,0.2689552025023926,107,0.43502,0.2614517362075096,104,0.00788,0.1122593383242274,44,0.0016,0.07112416302448692,28,0.00206,0.06676927428867366,26,8e-05,0.02327633864222899,9
COOK:7506001,COOK:Evanston Ward 6 Precinct 1,545,0.0795,0.17754754641634232,97,0.59756,0.28004266523164373,153,0.31084,0.2416896674142614,132,0.00782,0.10752764806008813,59,0.0013,0.06822394197798998,37,0.00284,0.07630104065947314,42,0.00014,0.022175885584581022,12
COOK:7506002,COOK:Evanston Ward 6 Precinct 2,309,0.07198,0.17403966481199706,54,0.5789,0.27660733429036416,85,0.33638,0.2444874179377909,76,0.00772,0.1083300769788818,33,0.00168,0.06994116712712968,22,0.00318,0.07851291565715945,24,0.00016,0.021791601505998494,7
COOK:7506003,COOK:Evanston Ward 6 Precinct 3,300,0.07588,0.17602696496879322,53,0.58908,0.27845506746322485,84,0.32258,0.2433040301316317,73,0.00734,0.1077226284856107,32,0.0018,0.06903462389891171,21,0.00312,0.07738605839503182,23,0.0002,0.02146637954860301,6
COOK:7506004,COOK:Evanston Ward 6 Precinct 4,579,0.073,0.17555036288482434,102,0.5904,0.2786554918975911,161,0.32372,0.2434827979152384,141,0.00794,0.10817549428468197,63,0.0017,0.0694956278209081,40,0.00304,0.07659044291447649,44,0.0002,0.020950965595759125,12
